functional_size,work_effort,platform_MF,platform_MR,platform_Multi,platform_PC,platform_Proprietary,platform_Unknown,language_type_3GL,language_type_4GL,language_type_5GL,language_type_APG,language_type_ApG,language_type_Unknown,development_type_New Development,development_type_Not Defined,development_type_Other,development_type_POC,development_type_Porting,development_type_Re-development,industry_sector_Communication,industry_sector_Construction,industry_sector_Defence,industry_sector_Education,industry_sector_Electronics & Computers,industry_sector_Financial,industry_sector_Government,industry_sector_Insurance,industry_sector_Logistics,industry_sector_Manufacturing,industry_sector_Medical & Health Care,industry_sector_Mining,industry_sector_Professional Services,industry_sector_Service Industry,industry_sector_Unknown,industry_sector_Utilities,industry_sector_Wholesale & Retail,work_effort_log,work_effort_winsorized,functional_size_log,functional_size_squared,functional_size_sqrt
859.0,11372.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.338997404184445,11372.0,6.756932389247553,737881.0,29.30870177950569
44.0,1289.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.162397497355718,1289.0,3.8066624897703196,1936.0,6.6332495807108
1306.0,73501.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.205067895715072,16268.0,7.175489713624222,1705636.0,36.138621999185304
14.0,167.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.123963979403259,167.0,2.70805020110221,196.0,3.7416573867739413
150.0,12269.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.414912537704957,12269.0,5.017279836814924,22500.0,12.24744871391589
150.0,1253.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.134093721192866,1253.0,5.017279836814924,22500.0,12.24744871391589
18.0,2412.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.7886260656250315,2412.0,2.9444389791664403,324.0,4.242640687119285
150.0,2368.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.7702232041587855,2368.0,5.017279836814924,22500.0,12.24744871391589
150.0,1354.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.2115567333138015,1354.0,5.017279836814924,22500.0,12.24744871391589
460.0,10200.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.23024103368252,10200.0,6.133398042996649,211600.0,21.447610589527216
230.0,930.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6.836259277277067,930.0,5.442417710521793,52900.0,15.165750888103101
12.0,2599.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.8632667240095735,2599.0,2.5649493574615367,144.0,3.4641016151377544
687.0,1788.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.489412083508719,1788.0,6.5337888379333435,471969.0,26.210684844162312
116.0,13316.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.496796693502144,13316.0,4.762173934797756,13456.0,10.770329614269007
304.0,5377.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.59007183682881,5377.0,5.720311776607412,92416.0,17.435595774162696
20.0,256.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.54907608489522,256.0,3.044522437723423,400.0,4.47213595499958
132.0,1485.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.303843225277705,1485.0,4.890349128221754,17424.0,11.489125293076057
811.0,1076.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.981934677156389,1076.0,6.699500340161678,657721.0,28.478061731796284
5.0,554.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.318968113746434,554.0,1.791759469228055,25.0,2.23606797749979
42.0,4828.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.482394685873542,4828.0,3.7612001156935624,1764.0,6.48074069840786
47.0,2450.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.804251383528112,2450.0,3.871201010907891,2209.0,6.855654600401044
42.0,932.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.838405200847344,932.0,3.7612001156935624,1764.0,6.48074069840786
578.0,12019.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.394327208089198,12019.0,6.361302477572996,334084.0,24.041630560342615
28.0,686.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.532334292222349,686.0,3.367295829986474,784.0,5.291502622129181
149.0,1238.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.122059881629142,1238.0,5.0106352940962555,22201.0,12.206555615733702
24.0,1760.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.473637108496206,1760.0,3.2188758248682006,576.0,4.898979485566356
1738.0,15142.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.625293657956655,15142.0,7.461065514354283,3020644.0,41.689327171351664
22.0,432.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.07073772800249,432.0,3.1354942159291497,484.0,4.69041575982343
150.0,3578.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.182838710766026,3578.0,5.017279836814924,22500.0,12.24744871391589
99.0,208.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.342334251964811,208.0,4.605170185988092,9801.0,9.9498743710662
355.0,2415.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.789868559054706,2415.0,5.87493073085203,126025.0,18.841443681416774
328.0,3355.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.118505067587098,3355.0,5.796057750765372,107584.0,18.110770276274835
150.0,152.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.030437921392435,152.0,5.017279836814924,22500.0,12.24744871391589
150.0,55.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.02535169073515,55.0,5.017279836814924,22500.0,12.24744871391589
77.0,203.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.318119993844216,203.0,4.356708826689592,5929.0,8.774964387392123
6.0,490.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.19644412779452,490.0,1.9459101490553132,36.0,2.449489742783178
24.0,136.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.919980925828125,136.0,3.2188758248682006,576.0,4.898979485566356
